formula,MASS_MEAN,MASS_STD,MASS_MIN,ATOMIC_RADII_MEAN,ATOMIC_RADII_STD,ATOMIC_RADII_MAX,ELECTRON_NEG_MEAN,ELECTRON_NEG_MIN,IONIZATION_ENERGIES_MEAN,IONIZATION_ENERGIES_STD,IONIZATION_ENERGIES_MIN,ELECTRON_AFFINITIES_MEAN,ELECTRON_AFFINITIES_STD,ELECTRON_AFFINITIES_MIN,IONIC_RADII_MEAN,IONIC_RADII_STD,IONIC_RADII_MIN,VALENCE_MEAN,VALENCE_STD,VALENCE_MIN,VALENCE_MODE,SHELL_STD,SHELL_MAX,SHELL_MODE,S_E_MEAN,S_E_STD,S_E_MAX,P_E_MEAN,P_E_MIN,BLOCK_MEAN,BLOCK_STD,BLOCK_MAX,S_UNFILLED_MEAN,S_UNFILLED_STD,S_UNFILLED_MODE,P_UNFILLED_MEAN,P_UNFILLED_STD,P_UNFILLED_MIN,P_UNFILLED_MODE,D_UNFILLED_MEAN,D_UNFILLED_STD,D_UNFILLED_MIN,D_UNFILLED_MODE,MAX_OXIDATION_STATE_MEAN,MAX_OXIDATION_STATE_STD,MAX_OXIDATION_STATE_MAX,MAX_OXIDATION_STATE_MIN,MELTING_POINT_MEAN,MELTING_POINT_STD,MELTING_POINT_MAX,MENDELEEV_NO_MEAN,MENDELEEV_NO_MAX,MENDELEEV_NO_MODE,MOLAR_VOLUME_MIN,MOLAR_VOLUME_MODE,BOILING_POINT_RANGE,ELEMENT_NUM,L2_NORM,N_ATOMS,SPACE_GROUP,GAMMA,A,C,VOLUME_PER_ATOM,DENSITY,DISTANCE_STD,DISTANCE_MAX
GePb3Te4_123.vasp,150.57999,47.175785,72.64,1.53125,0.21350862,1.8,2.175,2.01,16.929014,1.6936619,15.032499,1.2732929,0.7473661,0.3567212,1.1638541,0.16856416,0.77,3.0,1.0,2.0,2.0,0.6614378,6.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,4.0,737.98376,187.64224,1211.4,87.25,92.0,92.0,13.63,20.46,1832.0,3.0,0.63737744,8.0,123.0,90.0,4.563763,12.916624,33.628323,7.4355173,0.06886183,3.2270677
GePb3_139.vasp,173.56,58.266186,72.64,1.6624999,0.23815696,1.8,2.25,2.01,15.258028,0.39062557,15.032499,0.57571,0.37929973,0.3567212,1.034375,0.15263696,0.77,2.0,0.0,2.0,2.0,0.8660254,6.0,6.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,753.3075,264.47983,1211.4,82.5,84.0,82.0,13.63,18.26,1071.0,2.0,0.7905694,4.0,139.0,69.936325,6.016811,6.016811,29.315372,9.831127,4.440892e-16,3.4483619
GePbTe2_123.vasp,133.76,47.97129,72.64,1.4625001,0.20425166,1.8,2.1349998,2.01,17.041779,1.5905294,15.032499,1.3827873,0.6646505,0.3567212,1.1197916,0.21365565,0.77,3.0,1.0,2.0,2.0,0.70710677,6.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,4.0,814.3325,234.59947,1211.4,87.5,92.0,92.0,13.63,20.46,1832.0,3.0,0.61237246,4.0,123.0,90.0,4.481614,6.341962,31.84436,6.9749775,0.0,3.1689796
GePtTi_216.vasp,105.197,64.3593,47.867,1.3333334,0.06236095,1.4,1.9433333,1.54,16.023369,2.0358813,13.5755,1.1444421,0.8390522,0.075545,0.8088889,0.033453505,0.77,1.3333334,0.94280905,0.0,2.0,0.942809,6.0,4.0,1.6666666,0.4714045,2.0,0.6666667,0.0,1.6666666,0.4714045,2.0,0.33333334,0.4714045,0.0,1.3333334,1.885618,0.0,0.0,3.0,3.5590262,0.0,0.0,4.6666665,0.942809,6.0,4.0,1731.2666,369.8793,2041.4,67.666664,84.0,51.0,9.09,9.09,1005.0,3.0,0.57735026,3.0,216.0,60.0,4.2061143,4.2061143,17.539087,9.9596815,4.440892e-16,2.5757086
GePtY_187.vasp,118.87662,54.294373,72.64,1.4666667,0.23921163,1.8,1.8366667,1.22,15.572736,2.599449,12.2236,1.2216338,0.74223036,0.30712,0.87166667,0.119884185,0.77,1.0,0.8164966,0.0,0.0,0.8164966,6.0,4.0,1.6666666,0.4714045,2.0,0.6666667,0.0,1.6666666,0.4714045,2.0,0.33333334,0.4714045,0.0,1.3333334,1.885618,0.0,0.0,3.3333333,4.0276823,0.0,0.0,4.3333335,1.2472191,6.0,3.0,1683.9332,348.47787,2041.4,59.0,84.0,25.0,9.09,9.09,1005.0,3.0,0.57735026,3.0,38.0,90.0,4.4149404,4.4204774,20.083178,9.829085,0.2618548,3.1040177
GeP_107.vasp,51.80688,20.833118,30.973763,1.125,0.125,1.25,2.1,2.01,17.85205,1.9174395,15.93461,0.9896418,0.24303463,0.7466071,0.65999997,0.109999985,0.55,2.5,0.5,2.0,2.0,0.5,4.0,3.0,2.0,0.0,2.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,4.5,0.5,5.0,4.0,764.35,447.05002,1211.4,87.0,90.0,84.0,13.63,13.63,2543.0,2.0,0.70710677,2.0,107.0,89.99999,3.5335732,3.796887,17.848282,4.8199234,0.0,2.3811836
GeRh2Sc_225.vasp,80.85173,24.128199,44.955914,1.3874999,0.12930101,1.6,1.9824998,1.36,16.223595,2.162092,12.79977,0.92666507,0.42792574,0.1882,0.78625,0.05791966,0.745,0.75,0.8291562,0.0,0.0,0.5,5.0,4.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,3.25,3.4186985,0.0,2.0,4.75,1.299038,6.0,3.0,1874.85,420.17075,2237.0,58.25,84.0,65.0,8.28,8.28,875.0,3.0,0.61237246,4.0,225.0,59.925674,4.3946505,4.3946505,14.978394,8.9634075,0.0006345603,2.6893623
GeRh2Ti_225.vasp,81.5795,23.054522,47.867,1.3375,0.054486234,1.4,2.0275,1.54,16.417528,1.8599705,13.5755,0.8985013,0.4765458,0.075545,0.77791667,0.043785706,0.745,1.0,1.0,0.0,0.0,0.5,5.0,4.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,3.0,3.0,0.0,2.0,5.0,1.0,6.0,4.0,1906.6,419.17023,2237.0,66.25,84.0,65.0,8.28,8.28,875.0,3.0,0.61237246,4.0,225.0,60.0,4.3586173,4.3586173,14.637648,9.254625,4.440892e-16,2.6690972
GeRh2Zn_225.vasp,85.965,17.132324,65.409,1.3249999,0.04330128,1.35,2.0549998,1.65,17.514751,0.91351414,15.93461,0.7246151,0.77717876,-0.62,0.78499997,0.055789784,0.745,3.0,4.1231055,0.0,0.0,0.5,5.0,4.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.6583124,6.0,2.0,1594.52,668.14246,2237.0,72.5,84.0,65.0,8.28,8.28,2788.0,3.0,0.61237246,4.0,225.0,60.0,4.2429132,4.2429132,13.502601,10.571907,3.8459253000000004e-16,2.598243
GeRh3Y2_166.vasp,93.1947,11.121924,72.64,1.4833332,0.22669114,1.8,1.8816665,1.22,15.770303,2.6200922,12.2236,0.87926537,0.4058113,0.30712,0.8474999,0.13640471,0.745,0.6666667,0.74535596,0.0,0.0,0.372678,5.0,5.0,1.5,0.5,2.0,0.33333334,0.0,1.8333334,0.372678,2.0,0.5,0.5,0.0,0.6666667,1.490712,0.0,0.0,4.0,3.6055512,0.0,2.0,4.6666665,1.3743685,6.0,3.0,1920.0668,372.57278,2237.0,54.833332,84.0,65.0,8.28,8.28,875.0,3.0,0.62360954,6.0,166.0,66.46947,5.0880094,5.088009,17.686718,8.749698,0.16735087,2.8990092
GeRu2Ta_225.vasp,113.93197,40.394985,72.64,1.325,0.07500003,1.45,1.9775,1.5,16.413654,0.35883212,15.93461,0.91214037,0.34847176,0.32312,0.728,0.06929284,0.661,1.25,1.299038,0.0,0.0,0.70710677,6.0,5.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,3.25,2.4874685,0.0,3.0,6.25,1.7853571,8.0,4.0,2428.85,756.18097,3290.0,65.0,84.0,62.0,8.17,8.17,2638.0,3.0,0.61237246,4.0,225.0,60.0,4.3702474,4.3702474,14.755131,12.821878,2.220446e-16,2.676219
GeRu2Ti_225.vasp,80.66175,22.208317,47.867,1.3125,0.054486234,1.4,1.9875,1.54,15.757528,1.3040808,13.5755,0.85024655,0.4536942,0.075545,0.7359167,0.08028815,0.661,1.0,1.0,0.0,0.0,0.5,5.0,4.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,3.5,2.8722813,0.0,3.0,6.0,2.0,8.0,4.0,2091.6,576.3477,2607.0,64.75,84.0,62.0,8.17,8.17,1330.0,3.0,0.61237246,4.0,225.0,59.991062,4.2759495,4.274543,13.810448,9.698599,0.00017545914,2.6174114
GeRu2V_225.vasp,81.430374,21.08478,50.9415,1.3,0.03535535,1.35,2.01,1.63,16.022154,0.8694064,14.634,0.9632758,0.26274967,0.527662,0.717375,0.05643731,0.661,1.25,1.299038,0.0,0.0,0.5,5.0,4.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,3.25,2.4874685,0.0,3.0,6.25,1.7853571,8.0,4.0,2152.1,570.0305,2607.0,65.5,84.0,62.0,8.17,8.17,1330.0,3.0,0.61237246,4.0,225.0,60.013668,4.237533,4.23605,13.4350395,10.064602,5.1490773e-05,2.592869
GeRu2Zr_225.vasp,91.501,11.6076,72.64,1.3499999,0.117260374,1.55,1.935,1.33,15.6461525,1.49127,13.13,0.9396826,0.30209666,0.433289,0.738,0.08331566,0.661,1.0,1.0,0.0,0.0,0.4330127,5.0,5.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,3.5,2.8722813,0.0,3.0,6.0,2.0,8.0,4.0,2138.35,569.78265,2607.0,64.25,84.0,62.0,8.17,8.17,1589.0,3.0,0.61237246,4.0,225.0,60.0,4.4187155,4.4187155,15.251518,9.962351,7.021667e-16,2.7058887
GeS2Y3_164.vasp,67.247925,25.534122,32.065,1.4416666,0.36789563,1.8,1.805,1.22,16.54686,4.9779925,12.2236,1.0513743,0.79570293,0.30712,0.94166666,0.10494707,0.77,2.1666667,1.3437096,1.0,1.0,0.89752746,5.0,5.0,2.0,0.0,2.0,1.6666666,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.3333334,1.490712,0.0,0.0,4.5,4.5,0.0,0.0,4.1666665,1.3437096,6.0,3.0,1230.8533,630.91736,1799.0,57.833332,94.0,25.0,13.63,19.88,2891.13,3.0,0.62360954,6.0,164.0,120.0,4.0274873,9.755656,22.840425,4.8890424,0.016147945,2.824683
GeS3Y4_166.vasp,65.5573,26.448032,32.065,1.43125,0.37661108,1.8,1.82875,1.22,16.855331,5.156667,12.2236,1.0865588,0.8212028,0.30712,0.94624996,0.09961644,0.77,2.25,1.3919411,1.0,1.0,0.9270248,5.0,5.0,2.0,0.0,2.0,1.75,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.25,1.3919411,0.0,0.0,4.5,4.5,0.0,0.0,4.25,1.3919411,6.0,3.0,1196.56,653.02356,1799.0,58.25,94.0,25.0,13.63,19.88,2891.13,3.0,0.63737744,8.0,166.0,119.99713,3.9928117,13.163138,22.36664,4.86709,0.031415593,2.821076
GeS3Zn2_156.vasp,49.942165,18.038923,32.065,1.1583333,0.16180407,1.35,2.175,1.65,20.312836,3.0997827,15.93461,1.0373317,1.2093414,-0.62,0.8616667,0.040994585,0.77,5.6666665,3.1446605,2.0,4.0,0.5,4.0,3.0,2.0,0.0,2.0,2.3333333,0.0,1.3333334,0.47140452,2.0,0.0,0.0,0.0,1.6666666,1.3743684,0.0,2.0,0.0,0.0,0.0,0.0,4.3333335,1.7950549,6.0,2.0,626.9733,294.67447,1211.4,86.333336,94.0,94.0,9.16,15.53,2375.13,3.0,0.62360954,6.0,156.0,120.0,3.8580241,10.532885,22.628544,3.664881,0.08676529,2.5550208
GeS4Zn2_121.vasp,47.388283,17.83397,32.065,1.1357143,0.15971915,1.35,2.232857,1.65,20.744984,3.0588403,15.93461,1.1858705,1.177268,-0.62,0.86428577,0.03849199,0.77,5.428571,2.96923,2.0,4.0,0.49487168,4.0,3.0,2.0,0.0,2.0,2.5714285,0.0,1.2857143,0.4517539,2.0,0.0,0.0,0.0,1.7142857,1.2777531,0.0,2.0,0.0,0.0,0.0,0.0,4.571429,1.7612611,6.0,2.0,592.8857,285.30707,1211.4,87.42857,94.0,94.0,9.16,15.53,2375.13,3.0,0.65465367,7.0,121.0,74.53208,6.3965306,6.3965306,21.819237,3.6064553,0.052563537,2.3659458
GeSb2Te4_119.vasp,118.079994,18.725077,72.64,1.3928572,0.062269997,1.45,2.0728571,2.01,17.65523,1.1115966,15.93461,1.6015688,0.430255,1.0474012,1.0861903,0.23990358,0.77,3.4285715,0.7284313,2.0,4.0,0.34992713,5.0,5.0,2.0,0.0,2.0,3.4285715,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.5714285,0.7284313,2.0,2.0,0.0,0.0,0.0,0.0,5.428571,0.7284314,6.0,4.0,844.22864,169.46274,1211.4,89.71429,92.0,92.0,13.63,20.46,1832.0,3.0,0.65465367,7.0,119.0,71.13117,7.439195,7.439195,32.36988,6.0573735,0.021055302,3.0479524
GeSb4Te4_164.vasp,118.89777,16.584686,72.64,1.4055555,0.05983518,1.45,2.0677776,2.01,17.426512,1.0696496,15.93461,1.4784205,0.4439156,1.0474012,1.0292592,0.23687145,0.77,3.3333333,0.6666667,2.0,3.0,0.31426966,5.0,5.0,2.0,0.0,2.0,3.3333333,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6666667,0.6666667,2.0,2.0,0.0,0.0,0.0,0.0,5.3333335,0.6666666,6.0,4.0,857.4622,151.48888,1211.4,89.333336,92.0,88.0,13.63,18.19,1832.0,3.0,0.63828474,9.0,164.0,119.99999,4.3342495,17.367315,31.394146,6.2888923,0.036917817,3.031901
GeSbTe3_160.vasp,115.44,21.519197,72.64,1.38,0.067823306,1.45,2.072,2.01,17.672121,1.1572548,15.93461,1.638541,0.4112205,1.0474012,1.096,0.2424266,0.77,3.4,0.8,2.0,4.0,0.39999998,5.0,5.0,2.0,0.0,2.0,3.4,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6,0.8,2.0,2.0,0.0,0.0,0.0,0.0,5.4,0.8,6.0,4.0,856.632,190.75052,1211.4,89.6,92.0,92.0,13.63,20.46,1832.0,3.0,0.66332495,5.0,160.0,23.88331,10.165888,10.165888,30.260696,6.3347063,0.10439573,3.117778
GeSb_225.vasp,97.2,24.560001,72.64,1.35,0.100000024,1.45,2.03,2.01,16.280304,0.34569454,15.93461,1.1400387,0.0926376,1.0474012,0.79999995,0.030000001,0.77,2.5,0.5,2.0,2.0,0.5,5.0,4.0,2.0,0.0,2.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,4.5,0.5,5.0,4.0,1057.5901,153.81,1211.4,86.0,88.0,84.0,13.63,13.63,1233.0,2.0,0.70710677,2.0,225.0,60.0,4.1202884,4.1202884,24.730785,6.5264564,0.0,2.913484
GeSe4Zn2_121.vasp,74.185425,5.9477,65.409,1.2214286,0.088063076,1.35,2.2157142,1.65,19.521055,2.0329692,15.93461,1.1535848,1.1529065,-0.62,0.9404761,0.09071898,0.77,5.428571,2.96923,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.5714285,0.0,1.2857143,0.4517539,2.0,0.0,0.0,0.0,1.7142857,1.2777531,0.0,2.0,0.0,0.0,0.0,0.0,4.571429,1.7612611,6.0,2.0,653.2514,243.80411,1211.4,86.85714,93.0,93.0,9.16,16.42,2135.0,3.0,0.65465367,7.0,121.0,39.535366,10.445915,6.649747,24.520525,5.0238647,0.038955018,2.4591556
GeSe_225.vasp,75.8,3.1599998,72.64,1.2,0.050000012,1.25,2.28,2.01,18.565304,2.6306944,15.93461,1.6266406,0.3939641,1.2326764,0.89166665,0.12166667,0.77,3.0,1.0,2.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,4.0,852.7,358.7,1211.4,88.5,93.0,84.0,13.63,13.63,2135.0,2.0,0.70710677,2.0,225.0,59.99999,3.9717538,3.9717531,22.15143,5.6822,4.440892e-16,2.8084536
GeSiSr_187.vasp,62.781834,25.284737,28.0855,1.4499999,0.3937004,2.0,1.6199999,0.95,14.436913,2.4146988,11.030276,0.89142114,0.5969578,0.052066,0.8766667,0.3272444,0.54,2.0,0.0,2.0,2.0,0.8164966,5.0,3.0,2.0,0.0,2.0,1.3333334,0.0,0.6666667,0.47140452,1.0,0.0,0.0,0.0,2.6666667,1.8856181,0.0,4.0,0.0,0.0,0.0,0.0,3.3333333,0.942809,4.0,2.0,1316.1333,270.39362,1687.0,61.333332,85.0,15.0,12.06,12.06,1518.0,3.0,0.57735026,3.0,187.0,119.99999,4.3342357,4.531548,24.574291,4.2423067,0.41170833,3.3757348
GeSiV6_200.vasp,50.796814,11.141443,28.0855,1.3062501,0.084548436,1.35,1.7112501,1.63,15.010557,0.6602702,14.634,0.72352123,0.3414967,0.527662,0.7468749,0.07822991,0.54,2.75,0.4330127,2.0,3.0,0.3307189,4.0,4.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,5.25,3.0310888,0.0,7.0,4.75,0.4330127,5.0,4.0,1999.55,339.2623,2183.0,61.625,85.0,54.0,8.32,8.32,587.0,3.0,0.77055174,8.0,200.0,90.0,4.7104464,4.710426,13.06447,6.4564495,0.1446391,2.645744
GeSi_216.vasp,50.36275,22.277248,28.0855,1.175,0.07499999,1.25,1.9549999,1.9,16.14023,0.20561981,15.93461,1.3110988,0.07842243,1.2326764,0.655,0.11499998,0.54,2.0,0.0,2.0,2.0,0.5,4.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1449.2,237.79999,1687.0,84.5,85.0,84.0,12.06,12.06,80.0,2.0,0.70710677,2.0,216.0,60.0,3.9194393,3.9194393,21.287607,3.9285445,3.1401849000000005e-16,2.4001567
GeSn2Te3_164.vasp,115.47666,19.565336,72.64,1.3916668,0.0671855,1.45,2.0383337,1.96,16.833458,1.8190362,14.63307,1.561574,0.41127133,1.1120702,1.0516666,0.24249282,0.77,3.0,1.0,2.0,2.0,0.372678,5.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,4.0,731.59,235.60931,1211.4,87.666664,92.0,92.0,13.63,20.46,1832.0,3.0,0.62360954,6.0,164.0,120.00001,4.4263306,10.983464,31.060352,6.1735783,0.06583798,3.183659
GeSn3_225.vasp,107.192505,19.948895,72.64,1.4000001,0.08660256,1.45,1.9725001,1.96,14.958454,0.5635835,14.63307,1.1422218,0.05222401,1.1120702,0.815,0.025980763,0.77,2.0,0.0,2.0,2.0,0.4330127,5.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,681.66003,305.84555,1211.4,83.25,84.0,83.0,13.63,16.29,218.0,2.0,0.7905694,4.0,225.0,60.0,5.245064,5.245064,25.50805,6.9780846,3.1401849000000005e-16,3.2119324
GeSrZn_187.vasp,75.223,9.249724,65.409,1.5333333,0.33249897,2.0,1.5366665,0.95,14.976425,2.9107928,11.030276,0.22158079,0.76579106,-0.62,0.99,0.2376272,0.77,4.6666665,3.7712362,2.0,2.0,0.47140452,5.0,4.0,2.0,0.0,2.0,0.6666667,0.0,1.0,0.8164966,2.0,0.0,0.0,0.0,1.3333334,1.885618,0.0,0.0,0.0,0.0,0.0,0.0,2.6666667,0.942809,4.0,2.0,984.69336,216.74307,1211.4,58.333332,84.0,15.0,9.16,9.16,1913.0,3.0,0.57735026,3.0,187.0,60.000572,4.2892075,4.6444917,24.666307,5.0640225,0.43294966,3.3947945
GeTaTc2_225.vasp,112.39697,40.909626,72.64,1.35,0.0707107,1.45,1.8275001,1.5,15.663652,0.4144146,15.26,0.66494906,0.3408359,0.32312,0.7683333,0.031993918,0.7416667,3.75,1.299038,2.0,5.0,0.70710677,6.0,5.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,4.25,2.58602,0.0,5.0,5.75,1.299038,7.0,4.0,2340.35,740.3441,3290.0,63.5,84.0,59.0,8.63,8.63,2638.0,3.0,0.61237246,4.0,225.0,60.0,4.391183,4.391183,14.968203,12.4690695,3.1401849000000005e-16,2.6890395
GeTc3_225.vasp,91.66,10.981202,72.64,1.325,0.04330128,1.35,1.9275,1.9,15.428652,0.29211476,15.26,0.72216904,0.29474154,0.552,0.74875,0.012268681,0.7416667,4.25,1.299038,2.0,5.0,0.4330127,5.0,5.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,3.75,2.1650636,0.0,5.0,6.25,1.299038,7.0,4.0,2125.35,527.6693,2430.0,65.25,84.0,59.0,8.63,8.63,1445.0,2.0,0.7905694,4.0,225.0,60.0,4.3231797,4.3231797,14.283507,10.655997,3.1401849000000005e-16,2.647396
GeTe_160.vasp,100.119995,27.48,72.64,1.325,0.07499999,1.4,2.0549998,2.01,17.267305,1.332695,15.93461,1.6017761,0.36909968,1.2326764,1.0316666,0.26166666,0.77,3.0,1.0,2.0,2.0,0.5,5.0,4.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,4.0,967.03,244.37003,1211.4,88.0,92.0,84.0,13.63,13.63,1832.0,2.0,0.70710677,2.0,160.0,56.81262,4.4027762,4.402775,27.954485,5.947281,7.021667e-16,2.8127375
GeTi3_225.vasp,54.06025,10.727023,47.867,1.3625,0.0649519,1.4,1.6575,1.54,14.1652775,1.021525,13.5755,0.36482784,0.50105256,0.075545,0.83125,0.03536272,0.77,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,6.0,3.4641016,0.0,8.0,4.0,0.0,4.0,4.0,1758.6,315.92606,1941.0,59.25,84.0,51.0,10.64,10.64,467.0,2.0,0.7905694,4.0,225.0,60.0,4.4923387,4.4923387,16.026638,5.601247,5.43896e-16,2.7509842
GeTl3_139.vasp,171.44748,57.04652,72.64,1.7375,0.28145826,1.9,1.7175,1.62,19.304878,1.9458251,15.93461,0.54820895,0.39517745,0.3200532,1.191875,0.24356964,0.77,1.25,0.4330127,1.0,1.0,0.8660254,6.0,6.0,2.0,0.0,2.0,1.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.75,0.4330127,4.0,5.0,0.0,0.0,0.0,0.0,3.25,0.4330127,4.0,3.0,735.6,274.70328,1211.4,79.5,84.0,78.0,13.63,17.22,1347.0,2.0,0.7905694,4.0,139.0,87.39734,5.469983,5.469983,28.238611,10.081772,3.1401849000000005e-16,3.3242192
GeZn3_139.vasp,67.21675,3.131116,65.409,1.325,0.04330128,1.35,1.74,1.65,17.456945,0.8789203,15.93461,-0.1568309,0.80223244,-0.62,0.85249996,0.047631405,0.77,8.0,3.4641016,2.0,10.0,0.0,4.0,4.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.8660254,4.0,2.0,822.36,224.61237,1211.4,78.0,84.0,76.0,9.16,9.16,1913.0,2.0,0.7905694,4.0,139.0,69.99489,4.8655186,4.8655186,15.518967,7.192234,3.1401849000000005e-16,2.790569
H2Ag2O4_8.vasp,35.218735,42.38835,1.00794,0.76250005,0.5042011,1.6,2.7525,1.93,22.93166,14.362464,0.0,1.2453204,0.29044524,0.754598,0.90166664,0.52536494,0.0,2.5,1.5,1.0,1.0,1.5,5.0,2.0,1.5,0.5,2.0,2.0,0.0,1.0,0.70710677,2.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.70710677,3.0,1.0,339.635,517.167,1234.93,94.0,103.0,101.0,10.27,17.36,2414.72,3.0,0.61237246,8.0,8.0,82.15373,5.6221724,3.9459298,13.868466,4.216911,0.4491237,2.1115894
H2Ag2_186.vasp,54.43807,53.430134,1.00794,0.925,0.675,1.6,2.065,1.93,10.7422,10.7422,0.0,1.0295355,0.2749375,0.754598,0.54333335,0.54333335,0.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,624.47003,610.46,1234.93,87.0,103.0,71.0,10.27,10.27,2414.72,2.0,0.70710677,4.0,186.0,119.999985,3.2229254,5.181863,11.65352,7.757016,0.0,1.9622313
H2Al2O4_36.vasp,14.99707,9.237594,1.00794,0.675,0.3614208,1.25,2.6725001,1.61,22.267698,14.47497,0.0,1.027411,0.44836622,0.432835,0.79875,0.51933104,0.0,2.5,1.5,1.0,1.0,0.70710677,3.0,2.0,1.75,0.4330127,2.0,2.25,0.0,0.75,0.4330127,1.0,0.25,0.4330127,0.0,2.25,1.7853571,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.70710677,3.0,1.0,264.27,386.72147,933.47,96.25,103.0,101.0,10.0,17.36,2771.72,3.0,0.61237246,8.0,36.0,26.929962,6.146534,3.7006679,7.915055,3.1463103,0.44129726,1.8782394
H2Al2Sr_164.vasp,28.719791,31.658083,1.00794,1.0,0.67082036,2.0,1.714,0.95,9.737475,8.445158,0.0,0.48538643,0.26009217,0.052066,0.53400004,0.49555427,0.0,1.2,0.4,1.0,1.0,1.4966629,5.0,1.0,1.6,0.48989797,2.0,0.4,0.0,0.4,0.48989797,1.0,0.4,0.48989797,0.0,2.0,2.4494898,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8944272,3.0,1.0,588.992,471.39517,1050.0,76.2,103.0,80.0,10.0,10.0,2771.72,3.0,0.6,5.0,164.0,119.99999,4.5394835,4.708876,16.807024,2.8375242,0.37919262,2.6603832
