formula,MASS_MEAN,MASS_STD,MASS_MIN,ATOMIC_RADII_MEAN,ATOMIC_RADII_STD,ATOMIC_RADII_MAX,ELECTRON_NEG_MEAN,ELECTRON_NEG_MIN,IONIZATION_ENERGIES_MEAN,IONIZATION_ENERGIES_STD,IONIZATION_ENERGIES_MIN,ELECTRON_AFFINITIES_MEAN,ELECTRON_AFFINITIES_STD,ELECTRON_AFFINITIES_MIN,IONIC_RADII_MEAN,IONIC_RADII_STD,IONIC_RADII_MIN,VALENCE_MEAN,VALENCE_STD,VALENCE_MIN,VALENCE_MODE,SHELL_STD,SHELL_MAX,SHELL_MODE,S_E_MEAN,S_E_STD,S_E_MAX,P_E_MEAN,P_E_MIN,BLOCK_MEAN,BLOCK_STD,BLOCK_MAX,S_UNFILLED_MEAN,S_UNFILLED_STD,S_UNFILLED_MODE,P_UNFILLED_MEAN,P_UNFILLED_STD,P_UNFILLED_MIN,P_UNFILLED_MODE,D_UNFILLED_MEAN,D_UNFILLED_STD,D_UNFILLED_MIN,D_UNFILLED_MODE,MAX_OXIDATION_STATE_MEAN,MAX_OXIDATION_STATE_STD,MAX_OXIDATION_STATE_MAX,MAX_OXIDATION_STATE_MIN,MELTING_POINT_MEAN,MELTING_POINT_STD,MELTING_POINT_MAX,MENDELEEV_NO_MEAN,MENDELEEV_NO_MAX,MENDELEEV_NO_MODE,MOLAR_VOLUME_MIN,MOLAR_VOLUME_MODE,BOILING_POINT_RANGE,ELEMENT_NUM,L2_NORM,N_ATOMS,SPACE_GROUP,GAMMA,A,C,VOLUME_PER_ATOM,DENSITY,DISTANCE_STD,DISTANCE_MAX,ees_kappa,B
Fe2K2MgO4_8.vasp,30.909912,16.022676,15.9994,1.2333333,0.6324555,2.2,2.2633333,0.82,27.907576,8.664406,15.035271,0.7482014,0.6853509,-0.42,1.1827779,0.2524641,0.8525,3.5555556,1.7708198,1.0,4.0,0.94280905,4.0,2.0,1.7777778,0.4157397,2.0,1.7777778,0.0,0.8888889,0.73702776,2.0,0.22222222,0.4157397,0.0,0.8888889,0.99380803,0.0,0.0,0.8888889,1.6629587,0.0,0.0,2.6666667,1.8257419,6.0,1.0,604.13995,696.42114,1811.0,68.77778,101.0,101.0,7.09,17.36,3043.8,4.0,0.5555556,9.0,8.0,154.30423,7.815247,7.2270217,17.385975,2.952214,0.3203264,2.859176,8.542905053025143,54.188
Fe2Li4S4_132.vasp,26.771402,18.372852,6.941,1.26,0.21307279,1.45,1.79,0.98,42.831036,26.915014,16.19921,1.1087087,0.8087029,0.15323634,0.8825,0.017464232,0.8525,3.2,1.9390719,1.0,1.0,0.7483314,4.0,2.0,1.6,0.48989797,2.0,1.6,0.0,0.8,0.74833155,2.0,0.4,0.489898,0.0,0.8,0.97979593,0.0,0.0,0.8,1.6,0.0,0.0,4.0,2.4494898,6.0,1.0,699.0199,556.7571,1811.0,54.6,94.0,12.0,7.09,13.02,2416.13,3.0,0.6,10.0,132.0,90.0,5.770735,5.690816,18.951204,2.345759,0.074496366,2.493839,5.757522974474643,37.908
Fe2N4W2_194.vasp,66.9246,69.62862,14.0067,1.0125,0.36293077,1.4,2.5675,1.83,22.942928,6.658596,16.19921,0.2073761,0.36316508,-0.07,0.71979165,0.094781145,0.63,4.0,1.2247449,3.0,3.0,1.6583124,6.0,2.0,2.0,0.0,2.0,1.5,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,2.5,2.598076,0.0,0.0,5.5,0.5,6.0,5.0,1408.025,1500.8796,3695.0,79.0,100.0,100.0,7.09,13.54,5750.64,3.0,0.61237246,8.0,194.0,120.00001,2.8891184,11.049448,9.984167,11.130714,0.0397961,2.212303,43.41701980691059,286.198
Fe4STe3_99.vasp,79.780624,37.796356,32.065,1.3499999,0.13228756,1.4,2.0249999,1.83,17.99184,2.306074,16.19921,1.0753347,0.9226718,0.15323634,1.02125,0.21093415,0.8525,5.0,1.0,4.0,4.0,0.6614378,5.0,4.0,2.0,0.0,2.0,2.0,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,6.0,6.0,1225.0425,594.83057,1811.0,76.75,94.0,61.0,7.09,7.09,2416.13,3.0,0.63737744,8.0,99.0,90.0,3.681551,12.828124,21.733757,6.0955334,0.20290531,2.5842233,13.333158580506288,88.858
FeMg2O6W_146.vasp,38.429134,49.86499,15.9994,0.93500006,0.41234088,1.5,2.7450001,1.31,27.336649,9.542253,15.035271,0.8896136,0.7705468,-0.42,1.0899167,0.20979767,0.76666665,3.8,1.0770329,2.0,4.0,1.2489996,6.0,2.0,2.0,0.0,2.0,2.4,0.0,1.0,0.6324555,2.0,0.0,0.0,0.0,1.2,0.97979593,0.0,2.0,1.0,2.04939,0.0,0.0,2.8,1.6,6.0,2.0,768.07996,1129.3871,3695.0,86.8,101.0,101.0,7.09,17.36,5737.8,4.0,0.6480741,10.0,1.0,119.86795,5.2330403,5.5675626,11.153569,5.721316,0.053951688,2.0714812,27.60386182263537,171.592
FeNbO6Sr2_123.vasp,41.998775,33.16881,15.9994,1.0450001,0.574652,2.0,2.5970001,0.95,26.330648,10.856975,11.030276,0.99414074,0.6161456,0.052066,1.18725,0.17718089,0.82,3.4,1.56205,0.0,4.0,1.3747727,5.0,2.0,1.9,0.29999998,2.0,2.4,0.0,1.0,0.6324555,2.0,0.1,0.29999998,0.0,1.2,0.97979593,0.0,2.0,1.0,2.04939,0.0,0.0,2.7,1.4177446,6.0,2.0,698.98,904.4064,2750.0,75.0,101.0,101.0,7.09,17.36,4926.8,4.0,0.6480741,10.0,123.0,90.0,5.697214,5.697214,13.131545,5.3109217,0.34054467,2.848607,21.10972443577518,134.646
FeNbSb_216.vasp,90.17046,26.979137,55.845,1.4333334,0.02357026,1.45,1.8266667,1.6,15.71507,1.0017326,14.32,0.7060148,0.3944597,0.15323634,0.8341667,0.01359127,0.82,3.0,2.4494898,0.0,0.0,0.47140452,5.0,5.0,1.6666666,0.4714045,2.0,1.0,0.0,1.6666666,0.4714045,2.0,0.33333334,0.4714045,0.0,1.0,1.4142135,0.0,0.0,3.3333333,2.4944384,0.0,0.0,5.3333335,0.47140452,6.0,5.0,1821.5934,753.7534,2750.0,67.333336,88.0,53.0,7.09,7.09,3157.0,3.0,0.57735026,3.0,216.0,60.000008,4.201164,4.2011642,17.477232,8.567236,0.0,2.572677,37.91509210732156,171.864
FeS6V3_148.vasp,40.10595,9.939248,32.065,1.145,0.17811514,1.4,2.22,1.63,20.012848,4.094812,14.634,1.4198849,0.81143147,0.15323634,0.84650004,0.045883015,0.7775,3.9,0.83066237,3.0,4.0,0.48989797,4.0,3.0,2.0,0.0,2.0,2.4,0.0,1.4,0.48989797,2.0,0.0,0.0,0.0,1.2,0.97979593,0.0,2.0,2.5,3.1701736,0.0,0.0,5.7,0.4582576,6.0,5.0,1069.016,839.832,2183.0,78.7,94.0,94.0,7.09,15.53,2962.13,3.0,0.678233,10.0,148.0,119.99999,5.5945916,6.432363,15.077963,4.4168763,0.035071433,2.363264,23.67281352435673,133.069
FeTeV_216.vasp,78.12884,35.038628,50.9415,1.3833333,0.023570202,1.4,1.8533334,1.63,16.477737,1.6310474,14.634,0.88392466,0.7836434,0.15323634,0.9744444,0.22755782,0.7775,4.3333335,1.2472191,3.0,3.0,0.47140452,5.0,4.0,2.0,0.0,2.0,1.3333334,0.0,1.6666666,0.4714045,2.0,0.0,0.0,0.0,0.6666667,0.942809,0.0,0.0,3.6666667,2.867442,0.0,0.0,5.6666665,0.47140452,6.0,5.0,1572.2201,619.62897,2183.0,69.0,92.0,54.0,7.09,7.09,2419.0,3.0,0.57735026,3.0,216.0,60.0,4.1245623,4.1245623,16.538548,7.8444605,6.280369700000001e-16,2.5257683,30.0324489733521,144.295
Ga2Ir2Li2_194.vasp,89.62699,76.93688,6.941,1.3666667,0.062360995,1.45,1.6633333,0.98,37.71841,26.853052,17.0,0.8278706,0.5366018,0.3012011,0.80833334,0.06485025,0.76,3.0,2.828427,1.0,1.0,1.6329932,6.0,2.0,1.6666666,0.47140452,2.0,0.33333334,0.0,1.0,0.8164966,2.0,0.33333334,0.47140452,0.0,1.6666666,2.3570228,0.0,0.0,1.0,1.4142135,0.0,0.0,3.3333333,2.0548046,6.0,1.0,1165.2001,1114.5458,2739.0,53.0,81.0,12.0,8.52,8.52,3086.0,3.0,0.57735026,6.0,194.0,119.99985,4.040606,5.4452987,12.832011,11.59827,0.17354208,2.7009964,20.73631385657553,156.693
Ga2Mg6_194.vasp,35.6595,19.66657,24.305,1.45,0.08660256,1.5,1.435,1.31,16.40524,2.3728533,15.035271,-0.23969972,0.31228924,-0.42,0.83500004,0.04330128,0.76,1.75,0.4330127,1.0,2.0,0.4330127,4.0,3.0,2.0,0.0,2.0,0.25,0.0,0.25,0.4330127,1.0,0.0,0.0,0.0,1.25,2.1650636,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.4330127,3.0,2.0,767.97754,268.50687,923.0,75.0,81.0,73.0,11.8,14.0,1114.0,2.0,0.7905694,8.0,194.0,120.0,6.1073527,4.916337,19.851269,2.982882,0.003544754,3.0065444,5.582344719838275,38.378
Ga2Mn3SiY3_174.vasp,66.56258,19.446556,28.0855,1.4777777,0.24393885,1.8,1.5366666,1.22,15.66299,3.0375946,12.2236,0.15036483,0.5776288,-0.52,0.7916667,0.18618488,0.54,2.4444444,1.8324914,1.0,1.0,0.6285393,5.0,4.0,2.0,0.0,2.0,0.44444445,0.0,1.6666666,0.47140452,2.0,0.0,0.0,0.0,1.5555556,2.2166595,0.0,0.0,4.6666665,3.681787,0.0,0.0,4.4444447,1.8324914,7.0,3.0,1360.7578,576.9468,1799.0,55.77778,85.0,25.0,7.35,7.35,1275.0,4.0,0.5328702,9.0,174.0,120.0,7.0023985,4.152938,19.594635,5.640817,0.12912346,2.933768,10.959488437832348,79.099
Ga2Te5_87.vasp,111.063705,26.146166,69.723,1.3714285,0.04517541,1.4,2.017143,1.81,19.147182,0.8651722,18.6,1.4938258,0.7542821,0.3012011,1.1409522,0.24093544,0.76,3.142857,1.3552618,1.0,4.0,0.45175397,5.0,5.0,2.0,0.0,2.0,3.142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.857143,1.3552618,2.0,2.0,0.0,0.0,0.0,0.0,5.142857,1.3552618,6.0,3.0,602.7314,189.62369,722.66,88.85714,92.0,92.0,11.8,20.46,1216.0,2.0,0.7693093,7.0,87.0,117.97618,6.7144203,6.7089267,32.703068,5.6393986,0.13596684,3.0409884,6.11631869514382,45.398
Ga4Ni3Pd_146.vasp,70.17403,14.620185,58.6934,1.33125,0.034798548,1.4,1.89625,1.81,19.499634,1.0864457,18.168839,0.65480363,0.39777738,0.3012011,0.7632812,0.032697342,0.74,4.75,3.799671,1.0,1.0,0.3307189,5.0,4.0,1.75,0.6614378,2.0,0.5,0.0,1.5,0.5,2.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.75,0.96824586,0.0,0.0,3.5,0.5,4.0,3.0,1027.9612,725.6981,1828.05,74.25,81.0,81.0,6.59,11.8,759.0,3.0,0.63737744,8.0,146.0,90.40589,4.745395,4.745395,13.356562,8.724304,0.030794233,2.5049765,20.443360866618036,148.474
Ga4Os2_70.vasp,109.892,56.807545,69.723,1.3000001,1.1920929e-07,1.3,1.9399999,1.81,19.343428,1.6570531,17.0,0.56006783,0.36609286,0.3012011,0.73099995,0.0410122,0.673,2.6666667,2.3570228,1.0,1.0,0.942809,6.0,4.0,2.0,0.0,2.0,0.6666667,0.0,1.3333334,0.47140452,2.0,0.0,0.0,0.0,3.3333333,2.3570228,0.0,5.0,1.3333334,1.885618,0.0,0.0,4.6666665,2.3570228,8.0,3.0,1303.9401,1415.6702,3306.0,75.0,81.0,81.0,8.42,11.8,2808.0,2.0,0.74535596,6.0,70.0,60.173347,4.809745,5.0049253,14.6275215,12.475112,9.064933e-16,2.5938141,25.51181302684493,180.008
GaMnPd2_225.vasp,84.37526,22.65601,54.938046,1.375,0.04330128,1.4,1.94,1.55,18.753782,1.8515283,15.63999,0.22637087,0.44388974,-0.52,0.77520835,0.081274845,0.6483333,6.5,3.7749171,1.0,10.0,0.5,5.0,4.0,1.0,1.0,2.0,0.25,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.25,2.1650636,0.0,0.0,1.25,2.1650636,0.0,0.0,4.5,1.5,7.0,3.0,1369.5024,628.58984,1828.05,69.75,81.0,69.0,7.35,8.56,902.0,3.0,0.61237246,4.0,225.0,60.0,4.3577685,4.3577685,14.629097,9.57738,5.874748e-16,2.6685774,25.266987176317013,149.896
Ge2Nb3V3_155.vasp,72.10295,18.173971,50.9415,1.3625,0.07806249,1.45,1.71375,1.6,14.841402,0.6456428,14.32,0.85006994,0.27798808,0.527662,0.79156244,0.022218296,0.77,1.625,1.3169568,0.0,0.0,0.48412293,5.0,4.0,1.625,0.48412293,2.0,0.5,0.0,1.75,0.4330127,2.0,0.375,0.48412293,0.0,1.0,1.7320508,0.0,0.0,4.875,2.8476965,0.0,6.0,4.75,0.4330127,5.0,4.0,2152.725,596.35846,2750.0,61.125,84.0,53.0,8.32,8.32,1924.0,3.0,0.586302,8.0,155.0,90.04754,4.9956846,4.9956846,15.584564,7.682587,0.119524546,2.773897,27.849412809215853,170.144
Ge3I6_164.vasp,108.816315,25.580519,72.64,1.3499999,0.07071067,1.4,2.4433336,2.01,18.06571,1.5069151,15.93461,2.4502606,0.860962,1.2326764,1.1055555,0.2372736,0.77,4.0,1.4142135,2.0,5.0,0.47140452,5.0,5.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.4142135,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.4142135,7.0,4.0,661.7,388.6966,1211.4,92.666664,97.0,97.0,13.63,25.72,2635.6,2.0,0.74535596,9.0,164.0,120.0,4.2631297,21.801619,38.127106,4.739246,0.00071530085,3.0166092,3.22772618000966,28.042
GeMgPd2_225.vasp,77.44624,33.63796,24.305,1.3875,0.08926786,1.5,1.9300001,1.31,17.45747,1.9979929,15.035271,0.4842397,0.58947945,-0.42,0.830625,0.035449136,0.77,6.0,4.0,2.0,2.0,0.8291562,5.0,5.0,1.0,1.0,2.0,0.5,0.0,1.25,0.8291562,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8660254,4.0,2.0,1447.625,393.85278,1828.05,73.75,84.0,69.0,8.56,8.56,1873.0,3.0,0.61237246,4.0,225.0,60.0,4.4065065,4.4065065,15.125451,8.502393,3.8459253000000004e-16,2.6984231,20.400007104708745,123.652
GeSi7_215.vasp,33.65481,14.735015,28.0855,1.1187501,0.04960783,1.25,1.9137499,1.9,16.294445,0.13600472,15.93461,1.3699157,0.05187156,1.2326764,0.56875,0.07606534,0.54,2.0,0.0,2.0,2.0,0.3307189,4.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1627.55,157.2899,1687.0,84.875,85.0,85.0,12.06,12.06,80.0,2.0,0.8838835,8.0,215.0,90.0,5.465395,5.465395,20.40679,2.7385557,0.01087838,2.391342,20.34249536328215,91.375
GeTc2Ti_225.vasp,79.126755,20.806543,47.867,1.3375,0.054486234,1.4,1.8375001,1.54,15.007526,0.8714459,13.5755,0.60305536,0.4122812,0.075545,0.77625,0.04505206,0.7416667,3.5,1.5,2.0,2.0,0.5,5.0,4.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,4.5,2.8722813,0.0,5.0,5.5,1.5,7.0,4.0,2003.1,498.78165,2430.0,63.25,84.0,59.0,8.63,8.63,1445.0,3.0,0.61237246,4.0,225.0,60.0,4.325027,4.325027,14.3018265,9.187153,4.9650684e-16,2.6485274,48.44393153763424,230.475
GeTc2V_225.vasp,79.89537,19.662922,50.9415,1.325,0.04330128,1.35,1.8599999,1.63,15.272152,0.45999584,14.634,0.7160846,0.29841986,0.527662,0.7577083,0.01625933,0.7416667,3.75,1.299038,2.0,5.0,0.5,5.0,4.0,2.0,0.0,2.0,0.5,0.0,1.75,0.4330127,2.0,0.0,0.0,0.0,1.0,1.7320508,0.0,0.0,4.25,2.58602,0.0,5.0,5.75,1.299038,7.0,4.0,2063.6,502.24472,2430.0,64.0,84.0,59.0,8.32,8.63,1445.0,3.0,0.61237246,4.0,225.0,60.0,4.265447,4.265447,13.718882,9.670568,3.1401849000000005e-16,2.6120422,55.84270349939109,260.358
H2LiNi_123.vasp,16.91257,24.243477,1.00794,0.82500005,0.5760859,1.45,1.8225,0.98,23.452234,31.030237,0.0,0.82110167,0.20187362,0.6180492,0.41,0.41388404,0.0,2.75,3.0310888,1.0,1.0,1.2247449,4.0,1.0,1.25,0.4330127,2.0,0.0,0.0,0.5,0.8660254,2.0,0.75,0.4330127,1.0,0.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.75,1.299038,4.0,1.0,552.4275,702.05176,1728.0,71.25,103.0,103.0,6.59,11.42,3165.72,3.0,0.61237246,4.0,123.0,90.0,3.233365,2.765783,7.2288227,3.885001,0.2211696,2.127452,14.102465894559414,84.556
H2MgNi_123.vasp,21.25357,23.615795,1.00794,0.8375,0.58988875,1.5,1.905,1.31,8.301027,8.374632,0.0,0.56158936,0.59006953,-0.42,0.4,0.40224373,0.0,3.0,2.9154758,1.0,1.0,1.299038,4.0,1.0,1.5,0.5,2.0,0.0,0.0,0.5,0.8660254,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,2.0,1.2247449,4.0,1.0,669.755,714.8459,1728.0,86.5,103.0,103.0,6.59,11.42,3165.72,3.0,0.61237246,4.0,123.0,90.0,3.2197568,3.243708,8.406745,4.198103,0.29242092,2.2851956,18.79634002688196,103.258
H3ClO_160.vasp,10.895244,13.58243,1.00794,0.46999997,0.29765752,1.0,2.64,2.2,11.786952,14.872266,0.0,1.4675249,1.1069525,0.754598,0.408,0.52224135,0.0,2.4,1.7435596,1.0,1.0,0.8,3.0,1.0,1.4,0.48989797,2.0,1.8,0.0,0.4,0.48989797,1.0,0.6,0.48989797,1.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.3323808,7.0,1.0,53.685997,61.036884,171.6,101.8,103.0,103.0,11.42,11.42,218.83,3.0,0.66332495,5.0,160.0,65.08674,4.4446297,4.44463,13.795383,1.3114516,0.3545259,1.9158199,11.903749552502502,47.628
H4CaCs2_139.vasp,44.27438,57.59028,1.00794,1.1428572,1.0601308,2.6,1.6257142,0.79,8.312374,10.210665,0.0,0.56945765,0.2544382,0.024551,0.67999995,0.8119641,0.0,1.1428572,0.3499271,1.0,1.0,2.2315,6.0,1.0,1.1428572,0.3499271,2.0,0.0,0.0,0.0,0.0,0.0,0.85714287,0.3499271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428572,0.3499271,2.0,1.0,253.45999,373.44525,1115.0,63.42857,103.0,103.0,11.42,11.42,1736.72,3.0,0.65465367,7.0,139.0,45.54293,8.409342,8.409342,23.470583,3.1324036,0.38504747,3.1545806,2.097266061519332,18.225
H4Pd3_99.vasp,46.184536,52.16544,1.00794,0.74285716,0.5691024,1.4,2.2,2.2,8.327143,9.615356,0.0,0.6721166,0.095241435,0.5621412,0.36267856,0.41878513,0.0,4.857143,4.4538445,1.0,1.0,1.9794867,5.0,1.0,0.5714286,0.49487168,1.0,0.0,0.0,0.85714287,0.9897433,2.0,0.5714286,0.49487168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857144,1.484615,4.0,1.0,791.45575,897.7169,1828.05,88.42857,103.0,103.0,8.56,11.42,3215.72,2.0,0.71428573,7.0,99.0,90.0,3.099439,6.691118,9.182625,8.351776,0.051174477,1.8849112,16.731481607763488,133.29
H6Cs2InNa_225.vasp,40.966633,56.800415,1.00794,1.0049999,0.971455,2.6,1.749,0.79,11.247167,15.490771,0.0,0.6402701,0.14475626,0.383926,0.57199997,0.74226403,0.0,1.0,0.0,1.0,1.0,2.1071308,6.0,1.0,1.1,0.29999998,2.0,0.1,0.0,0.1,0.29999998,1.0,0.9,0.29999998,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.59999996,3.0,1.0,148.78601,168.50745,429.75,72.4,103.0,103.0,11.42,11.42,2324.72,4.0,0.6480741,10.0,225.0,60.0,6.261668,6.261668,17.360216,3.9185395,0.46418104,3.1399398,3.091453886341765,29.382
Hf2Pt2_63.vasp,186.787,8.296997,178.49,1.4499999,0.099999964,1.55,1.79,1.3,16.585,1.9749999,14.61,1.1515875,0.9735175,0.17807,0.82750005,0.022500008,0.805,1.0,1.0,0.0,0.0,0.0,6.0,6.0,1.5,0.5,2.0,0.0,0.0,2.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.5,3.5,1.0,1.0,5.0,1.0,6.0,4.0,2273.7,232.29999,2506.0,59.0,68.0,50.0,9.09,9.09,778.0,2.0,0.70710677,4.0,63.0,90.0,4.2631373,5.428245,18.53206,16.736784,3.1401849000000005e-16,2.7305138,29.37550221273453,190.549
HfPt2Zn_225.vasp,158.51675,54.180973,65.409,1.4,0.08660251,1.55,1.8774998,1.3,17.423597,1.642529,14.61,0.95206994,1.206493,-0.62,0.83500004,0.0318198,0.805,3.0,4.1231055,0.0,0.0,0.8660254,6.0,6.0,1.5,0.5,2.0,0.0,0.0,2.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,3.2015622,0.0,1.0,4.5,1.6583124,6.0,2.0,1820.37,678.13745,2506.0,65.5,76.0,68.0,9.09,9.09,3696.0,3.0,0.61237246,4.0,225.0,60.0,4.512936,4.512936,16.248102,16.200247,5.5555544e-15,2.7635868,29.98228209326474,196.536
HfTc2W_225.vasp,139.58249,41.6255,98.0,1.4,0.08660251,1.55,1.865,1.3,15.375,0.6327919,14.61,0.5245845,0.2272965,0.17807,0.77500004,0.044487834,0.7416667,4.0,1.2247449,2.0,5.0,0.5,6.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2247449,5.0,5.0,6.0,1.2247449,7.0,4.0,2765.25,537.6874,3695.0,55.75,59.0,59.0,8.63,8.63,1290.0,3.0,0.61237246,4.0,225.0,60.0,4.48711,4.48711,15.970746,14.512922,3.1401849000000005e-16,2.7477827,47.07768520938751,257.535
HgMgSc2_225.vasp,78.701706,70.87544,24.305,1.55,0.050000012,1.6,1.5075,1.31,14.847923,2.434384,12.79977,-0.14089999,0.33099365,-0.52,0.96875,0.15981923,0.86,3.5,3.7749171,1.0,1.0,1.0897248,6.0,4.0,2.0,0.0,2.0,0.0,0.0,1.5,0.8660254,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,3.0,0.70710677,4.0,2.0,1196.33,663.92865,1814.0,46.25,74.0,19.0,14.0,15.0,2473.12,3.0,0.61237246,4.0,225.0,60.0,4.983217,4.983217,21.875319,5.974188,3.8459253000000004e-16,3.0515847,11.06044430729827,66.999
I2Mn2Sb2Se4_12.vasp,92.304504,27.630373,54.938046,1.3099998,0.13190909,1.45,2.2719998,1.55,18.757849,2.2932255,15.63999,1.5255325,1.2045488,-0.52,0.95566666,0.20871459,0.6483333,4.2,0.74833155,3.0,4.0,0.48989797,5.0,4.0,2.0,0.0,2.0,3.2,0.0,1.2,0.4,2.0,0.0,0.0,0.0,1.6,1.0198039,0.0,2.0,1.0,2.0,0.0,0.0,6.2,0.74833155,7.0,5.0,759.526,418.9285,1519.0,86.2,97.0,93.0,7.35,16.42,1876.6,4.0,0.52915025,10.0,12.0,33.578087,7.0327854,10.198483,27.886448,5.4964056,0.07717062,2.8312366,3.990307037892197,37.066
I2O2Y2_129.vasp,77.269905,46.01833,15.9994,1.2666667,0.49888763,1.8,2.4400003,1.22,22.15866,9.589854,12.2236,1.6090926,1.1283345,0.30712,1.1911111,0.10699026,1.04,3.3333333,1.6996732,1.0,1.0,1.4142135,5.0,5.0,2.0,0.0,2.0,3.0,0.0,1.3333334,0.47140452,2.0,0.0,0.0,0.0,1.0,0.8164966,0.0,0.0,3.0,4.2426405,0.0,0.0,4.0,2.1602468,7.0,2.0,746.8833,756.20825,1799.0,74.333336,101.0,25.0,17.36,17.36,3518.8,3.0,0.57735026,6.0,129.0,90.0,3.9393098,9.486071,24.534395,5.2297883,0.53222114,3.3765469,11.89887464273766,71.609
I6LiRb2Y_225.vasp,102.82092,36.700073,6.941,1.6349999,0.37619805,2.35,1.9800001,0.82,25.723034,17.145159,12.2236,2.0251317,1.268218,0.30712,1.29,0.2213745,0.9,3.4,1.9595919,1.0,5.0,0.90000004,5.0,5.0,1.7,0.45825756,2.0,3.0,0.0,0.8,0.6,2.0,0.3,0.45825756,0.0,0.6,0.48989797,0.0,1.0,0.9,2.7,0.0,0.0,4.8,2.7495453,7.0,1.0,519.871,428.10715,1799.0,63.7,97.0,97.0,13.02,25.72,3151.6,4.0,0.6480741,10.0,225.0,60.0,8.499265,8.499265,43.413933,3.9327965,0.5030958,4.2496667,1.8592516647398287,17.722
In2MnTe4_82.vasp,113.56771,24.576948,54.938046,1.442857,0.06776308,1.55,1.9300001,1.55,18.2544,1.0738341,15.63999,1.1616222,0.97519535,-0.52,1.100238,0.24045001,0.6483333,3.2857144,1.484615,1.0,4.0,0.34992713,5.0,5.0,2.0,0.0,2.0,2.5714285,0.0,1.1428572,0.34992707,2.0,0.0,0.0,0.0,2.5714285,1.6781914,0.0,2.0,0.71428573,1.7496356,0.0,0.0,5.285714,1.484615,7.0,3.0,752.7343,337.93884,1519.0,83.71429,92.0,92.0,7.35,20.46,1084.0,3.0,0.65465367,7.0,82.0,70.60003,7.6908064,7.6907053,35.41707,5.3246536,0.029639952,2.821683,4.305072583252906,34.374
In2Pt_225.vasp,141.57333,37.837753,114.818,1.4833332,0.09428087,1.55,1.9466667,1.78,18.76694,0.14632936,18.56,0.964319,0.8207996,0.383926,0.895,0.06363961,0.805,0.6666667,0.47140452,0.0,1.0,0.47140452,6.0,5.0,1.6666666,0.4714045,2.0,0.6666667,0.0,1.3333334,0.4714045,2.0,0.33333334,0.4714045,0.0,3.3333333,2.3570228,0.0,5.0,0.33333334,0.4714045,0.0,0.0,4.0,1.4142135,6.0,3.0,966.9666,759.7391,2041.4,75.333336,79.0,79.0,9.09,15.76,1753.0,2.0,0.74535596,3.0,225.0,59.999992,4.533473,4.5334725,21.961227,10.704686,3.6259733000000005e-16,2.7761726,18.016741142119013,106.871
In2S4Ta2_194.vasp,89.97397,62.45073,32.065,1.25,0.25248763,1.55,2.11,1.5,20.436543,3.0510886,16.2,1.2153138,0.8620589,0.32312,0.88,0.042426407,0.82,3.0,1.2247449,1.0,4.0,1.299038,6.0,3.0,2.0,0.0,2.0,2.25,0.0,1.25,0.4330127,2.0,0.0,0.0,0.0,2.25,1.7853571,0.0,2.0,1.75,3.0310888,0.0,0.0,5.0,1.2247449,6.0,3.0,1124.1174,1250.587,3290.0,79.75,94.0,94.0,10.85,15.53,5013.13,3.0,0.61237246,8.0,194.0,120.025665,3.312116,17.33971,20.586435,7.257463,0.36684483,3.3108306,16.1800620201006,108.87
